id,category_id,sku,ean13,name_it,name_en,name_fr,name_es,description_it,description_en,description_fr,description_es,description_short_it,description_short_en,description_short_fr,description_short_es,slug,price,wholesale_price,weight,width,height,depth,stock_quantity,active,brand,meta_title,meta_description,meta_keywords,image_url,created_at,updated_at,search_vector
164,7,NULL,NULL,VENTILATORE FUMI CON ENCODER E CHIOCCIOLA,SMOKES FAN WITH ENCODER AND SNAIL,"VENTILATEUR DE FUMÉE AVEC ENCODEUR ET ESCARGOT ","VENTILADOR DE HUMOS CON CARACOL Y ENCODER ",,,,,"VENTILATORE FUMI CON ENCODER E CHIOCCIOLA ERMETICO

ASPIRATORE FUMI PER TUTTI I MODELLI DI STUFE ERMETICHE DELLA LINEA EVACALOR-PUNTOFUOCO

DIAMETRO USCITA 80MM

230v AC 50 Hz

55462.50020

MARCA: EBM","SMOKE FAN WITH ENCODER AND HERMETIC NOSE FUME ASPIRATOR FOR ALL THE MODELS OF ERMETIC STOVES OF THE EVACALOR-PUNTOFUOCO 

LINE 80MM OUTPUT DIAMETER

 230v AC 50 Hz 

55462.50020 BRAND: EBM","VENTILATEUR DE FUMÉE AVEC ENCODEUR ET ESCARGOT HERMETIQUE

ASPIRATEUR DE FUMÉE POUR TOUS LES MODÈLES DE POÊLES ERMÉTIQUES DE LA LIGNE EVACALOR-PUNTOFUOCO

DIAMÈTRE DE SORTIE 80MM

230v AC 50 Hz

55462,50020

MARQUE: EBM","VENTILADOR DE  HUMOS CON ENCODER Y CARACOL ERMETICO

ASPIRADOR DE HUMOS PARA TODOS LOS MODELOS DE ESTUFAS ERMETICAS  EVACALOR-PUNTOFUOCO

DIAMETRO SALIDA 80MM

230v AC 50 Hz

55462.50020

MARCA: EBM",ventilatore-fumi-con-encoder-e-chiocciola,161.28,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/603-home_default/ventilatore-fumi-con-encoder-e-chiocciola.jpg,2026-03-27 11:34:24.586574+00,2026-03-27 11:34:24.586574+00,"'230v':32B '50':34B '55462.50020':36B '80mm':31B 'ac':33B 'aspir':15B 'chiocciol':6A,13B 'diametr':29B 'ebm':38B 'encoder':4A,11B 'ermet':14B,23B 'evacalor':27B 'evacalor-puntofuoc':26B 'fum':2A,9B,16B 'hz':35B 'line':25B 'marc':37B 'modell':20B 'null':7A 'puntofuoc':28B 'stuf':22B 'uscit':30B 'ventil':1A,8B"
165,20,NULL,NULL,TUBO FLESSIBILE BIANCO PER CANALIZZAZIONE O ASPIRAZIONE  ARIA,WHITE FLEXIBLE HOSE FOR DUCTING OR AIR SUCTION,TUYAU FLEXIBLE BLANC POUR AIR,MANGUERA FLEXIBLE PARA AIRE BLANCO,,,,,"TUBO FLESSIBILE BIANCO PER CANALIZZAZIONE O ASPIRAZIONE  ARIA

DIAMETRO 60MM

MATERIALE:ALLUMINIO

ALLUNGABILE FINO A 3 METRI","WHITE FLEXIBLE HOSE FOR DUCTING OR AIR SUCTION

 DIAMETER 60MM

 MATERIAL: ALUMINUM

 EXTENDABLE UP TO 3 METERS","TUYAU FLEXIBLE BLANC POUR CANALISATION OU POUR ASPIRER L'AIR

DIAMETRE 60MM

Matériel: Aluminium

EXTENSIBLE JUSQU'À 3 MÈTRES","DIAMETRO 60MM

MATERIAL:ALUMINIO

EXENSIBLE HASTA 3 METROS",tubo-flessibile-per-aria-bianco,7.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/470-home_default/tubo-flessibile-per-aria-bianco.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'3':25B '60mm':19B 'allumin':21B 'allung':22B 'ari':8A,17B 'aspir':7A,16B 'bianc':3A,12B 'canalizz':5A,14B 'diametr':18B 'fin':23B 'flessibil':2A,11B 'material':20B 'metr':26B 'null':9A 'tub':1A,10B"
166,20,NULL,NULL,TUBO FLESSIBILE GRIGIO PER CANALIZZAZIONE O ASPIRAZIONE ARIA,GRAY FLEXIBLE HOSE FOR DUCTING OR AIR SUCTION,TUYAU FLEXIBLE GRIS POUR CANALISER OU ASPIRER L'AIR,MANGUERA FLEXIBLE GRIS PARA  AIRE,,,,,"TUBO FLESSIBILE GRIGIO PER CANALIZZAZIONE O ASPIRAZIONE ARIA

DIAMETRO 60MM

MATERIALE:ALLUMINIO

ALLUNGABILE FINO A 3 METRI","GRAY FLEXIBLE HOSE FOR DUCTING OR AIR SUCTION
 DIAMETER 60MM 
MATERIAL: ALUMINUM
 EXTENDABLE UP TO 3 METERS","TUYAU FLEXIBLE GRIS POUR CANALISER OU ASPIRER L'AIR

DIAMETRE 60MM

Matériel: Aluminium

EXTENSIBLE JUSQU'À 3 MÈTRES","DIAMETRO 60MM

MATERIAL:ALUMINIO

EXTENDSIBLE  HSTA 3 METROS",tubo-flessibile-grigio-per-canalizzazione-o-aspirazione-aria,7.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/471-home_default/tubo-flessibile-grigio-per-canalizzazione-o-aspirazione-aria.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'3':25B '60mm':19B 'allumin':21B 'allung':22B 'ari':8A,17B 'aspir':7A,16B 'canalizz':5A,14B 'diametr':18B 'fin':23B 'flessibil':2A,11B 'grig':3A,12B 'material':20B 'metr':26B 'null':9A 'tub':1A,10B"
167,20,NULL,NULL,TUBO FLESSIBILE NERO PER CANALIZZAZIONE O ASPIRAZIONE  ARIA,BLACK FLEXIBLE HOSE FOR DUCTING OR AIR SUCTION,TUYAU FLEXIBLE NOIR POUR CANALISER OU ASPIRER L'AIR,MANGUERA FLEXIBLE PARA AIRE,,,,,"TUBO FLESSIBILE NERO PER CANALIZZAZIONE O ASPIRAZIONE  ARIA

DIAMETRO 60MM

MATERIALE:ALLUMINIO

ALLUNGABILE FINO A 3 METRI","BLACK FLEXIBLE HOSE FOR DUCTING OR AIR SUCTION
 DIAMETER 60MM 
MATERIAL: ALUMINUM 
EXTENDABLE UP TO 3 METERS","TUYAU FLEXIBLE NOIR POUR CANALISER OU ASPIRER L'AIR

DIAMETRE 60MM

Matériel: Aluminium

EXTENSIBLE JUSQU'À 3 MÈTRES","DIAMETRO 60MM

MATERIAL:ALUMINIO

EXTENSIBLE HASTA 3 METROS",tubo-flessibile-nero-per-canalizzazione-o-aspirazione-aria,7.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/472-home_default/tubo-flessibile-nero-per-canalizzazione-o-aspirazione-aria.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'3':25B '60mm':19B 'allumin':21B 'allung':22B 'ari':8A,17B 'aspir':7A,16B 'canalizz':5A,14B 'diametr':18B 'fin':23B 'flessibil':2A,11B 'material':20B 'metr':26B 'ner':3A,12B 'null':9A 'tub':1A,10B"
168,8,NULL,NULL,"VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X270mm ","VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X270mm ","VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X270mm ","VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X270mm ",,,,,"VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X270mm
SU BRONZINE E CON TERMICA, MOTORE A SINISTRA",,,,ventilatore-tangenziale-230v-50hz-pala-o60x270mm-,75.40,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/473-home_default/ventilatore-tangenziale-230v-50hz-pala-o60x270mm-.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'230v':3A,10B '50hz':4A,11B 'bronzin':15B 'motor':19B 'null':7A 'pal':5A,12B 'sinistr':21B 'tangenzial':2A,9B 'termic':18B 'ventil':1A,8B 'ø60x270mm':6A,13B"
169,8,NULL,NULL,"VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X300mm ","VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X300mm ","VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X300mm ","VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X300mm ",,,,,"VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X300mm

SU BRONZINE E CON TERMICA, MOTORE A DESTRA",,,,ventilatore-tangenziale-230v-50hz-pala-o60x300mm-,61.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/474-home_default/ventilatore-tangenziale-230v-50hz-pala-o60x300mm-.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'230v':3A,10B '50hz':4A,11B 'bronzin':15B 'destr':21B 'motor':19B 'null':7A 'pal':5A,12B 'tangenzial':2A,9B 'termic':18B 'ventil':1A,8B 'ø60x300mm':6A,13B"
170,7,NULL,NULL,"MOTORE PER ESTRATTORE FUMI 230V 50Hz PALA Ø150X20mm ","MOTORE PER ESTRATTORE FUMI 230V 50Hz PALA Ø150X20mm ","MOTORE PER ESTRATTORE FUMI 230V 50Hz PALA Ø150X20mm ","MOTORE PER ESTRATTORE FUMI 230V 50Hz PALA Ø150X20mm ",,,,,"MOTORE PER ESTRATTORE FUMI 230V 50Hz PALA Ø150X20mm

CON ENCODER",,,,motore-per-estrattore-fumi-230v-50hz-pala-o150x20mm-,85.40,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/475-home_default/motore-per-estrattore-fumi-230v-50hz-pala-o150x20mm-.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'230v':5A,14B '50hz':6A,15B 'encoder':19B 'estrattor':3A,12B 'fum':4A,13B 'motor':1A,10B 'null':9A 'pal':7A,16B 'ø150x20mm':8A,17B"
171,20,NULL,NULL,VASO DI ESPANSIONE CIMM  LT.8,VASO DI ESPANSIONE CIMM  LT.8,VASO DI ESPANSIONE CIMM  LT.8,VASO DI ESPANSIONE CIMM  LT.8,,,,,"VASO DI ESPANSIONE  LT.8

MARCA CIMM",,,,vaso-di-espansione-cimm-lt8,60.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/477-home_default/vaso-di-espansione-cimm-lt8.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'cimm':4A,12B 'espansion':3A,9B 'lt.8':5A,10B 'marc':11B 'null':6A 'vas':1A,7B"
173,20,NULL,NULL,TERMOREGOLATORE 2 RELE' 230Vac 1 MULTI PROBE,TERMOREGOLATORE 2 RELE' 230Vac 1 MULTI PROBE,TERMOREGOLATORE 2 RELE' 230Vac 1 MULTI PROBE,TERMOREGOLATORE 2 RELE' 230Vac 1 MULTI PROBE,,,,,TERMOREGOLATORE 2 RELE' 230Vac 1 MULTI PROBE,,,,termoregolatore-2-rele-230vac-1-multi-probe,103.00,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/575-home_default/termoregolatore-2-rele-230vac-1-multi-probe.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'1':5A,13B '2':2A,10B '230vac':4A,12B 'mult':6A,14B 'null':8A 'prob':7A,15B 'rel':3A,11B 'termoregol':1A,9B"
174,6,NULL,NULL,"MOTORE COCLEA 1,5 RPM GGM","MOTORE COCLEA 1,5 RPM GGM","MOTORE COCLEA 1,5 RPM GGM","MOTORE COCLEA 1,5 RPM GGM",,,,,"MOTORE COCLEA 1,5 RPM

MARCA GGM

ALBERO DA 9,5 MM",,,,motore-coclea-15-rpm-ggm,101.99,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/587-home_default/motore-coclea-15-rpm-ggm.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'1':3A,10B '5':4A,11B,18B '9':17B 'alber':15B 'cocle':2A,9B 'ggm':6A,14B 'marc':13B 'mm':19B 'motor':1A,8B 'null':7A 'rpm':5A,12B"
175,12,NULL,NULL,"BRACIERE IN GHISA ","BRACIERE IN GHISA ","BRACIERE IN GHISA ","BRACIERE IN GHISA ",,,,,"BRACIERE IN GHISA

MISURE BASE INCASTRO 11.5X7

MISURE CORNICE 14,5X10

UTILIZZATO SU MODELLI EVACALOR MAURA-NICO",,,,braciere-in-ghisa-,50.39,,,,,,1,true,,,,,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/bracieri-camere-combustione/braciere-in-ghisa-2.jpg,2026-03-27 11:34:24.684675+00,2026-04-02 10:47:47.260283+00,"'11.5':11B '14':15B '5x10':16B 'bas':9B 'brac':1A,5B 'cornic':14B 'evacalor':20B 'ghis':3A,7B 'incastr':10B 'maur':22B 'maura-n':21B 'misur':8B,13B 'modell':19B 'nic':23B 'null':4A 'utilizz':17B 'x7':12B"
176,8,NULL,NULL,VENTILATORE TANGENZIALE PALA Ø60X360mm,VENTILATORE TANGENZIALE BOCCA 36CM,VENTILATORE TANGENZIALE BOCCA 36CM,VENTILATORE TANGENZIALE BOCCA 36CM,,,,,"VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X360mm

MARCA: TRIAL

CODICE THS36B6-031K

COMPATIBILE CON STUFE PELLET",,,,ventilatore-tangenziale-bocca-36cm,65.88,,,,,,1,true,,,,,https://www.ricambixstufe.it/ricambixstufe/606-home_default/ventilatore-tangenziale-bocca-36cm.jpg,2026-03-27 11:34:24.684675+00,2026-03-27 11:34:24.684675+00,"'031k':17B '230v':8B '50hz':9B 'codic':14B 'compat':18B 'marc':12B 'null':5A 'pal':3A,10B 'pellet':21B 'stuf':20B 'tangenzial':2A,7B 'ths36b6':16B 'ths36b6-031k':15B 'trial':13B 'ventil':1A,6B 'ø60x360mm':4A,11B"
177,20,NULL,NULL,MODULO WIFI DUEPI,WIFI MODULE DUEPI,MODULE WIFI DUEPI,MÓDULO WIFI DUEPI,"Caratterizzato da una tecnologia di ultima generazione, il modulo WiFi Duepi offre velocità di trasferimento dati notevoli, consentendo un'esperienza di connessione fluida e senza interruzioni. La sua versatilità lo rende adatto a diverse applicazioni, tra cui dispositivi IoT, elettronica di consumo, automazione domestica e molto altro ancora.

Le sue caratteristiche avanzate includono una potente crittografia per garantire la sicurezza delle comunicazioni, assicurando che i dati trasmessi siano protetti da accessi non autorizzati. Inoltre, la facile integrazione con varie piattaforme e microcontrollori rende questo modulo WiFi un'opzione flessibile per i progettisti e gli sviluppatori.

Il design compatto e leggero del modulo consente un'installazione agevole in qualsiasi dispositivo senza compromettere le prestazioni. Con una semplice interfaccia utente, anche gli sviluppatori meno esperti possono integrare facilmente questo modulo nei loro progetti, rendendolo una scelta ideale sia per professionisti che per appassionati.

Scegli il modulo WiFi della marca Duepi per godere di una connessione wireless affidabile, veloce e sicura. Potenzia i tuoi progetti con la qualità e l'innovazione che solo Duepi può offrire.","Characterized by state-of-the-art technology, the Duepi WiFi module offers remarkable data transfer speeds, providing a seamless and uninterrupted connection experience. Its versatility makes it suitable for various applications, including IoT devices, consumer electronics, home automation, and much more.

Its advanced features include robust encryption to ensure communication security, safeguarding transmitted data from unauthorized access. Additionally, easy integration with various platforms and microcontrollers makes this WiFi module a flexible choice for designers and developers.

The compact and lightweight design of the module allows easy installation in any device without compromising performance. With a user-friendly interface, even less experienced developers can easily integrate this module into their projects, making it an ideal choice for both professionals and enthusiasts.

Choose the Duepi brand's WiFi module to enjoy a reliable, fast, and secure wireless connection. Empower your projects with the quality and innovation that only Duepi can offer.","Caractérisé par une technologie de pointe, le module WiFi Duepi offre des vitesses de transfert de données remarquables, garantissant une expérience de connexion fluide et sans interruption. Sa polyvalence le rend adapté à diverses applications, notamment les dispositifs IoT, l'électronique grand public, l'automatisation domestique, et bien plus encore.

Ses fonctionnalités avancées comprennent un chiffrement puissant pour assurer la sécurité des communications, protégeant les données transmises contre les accès non autorisés. De plus, son intégration facile avec différentes plates-formes et microcontrôleurs en fait un choix flexible pour les concepteurs et les développeurs.

Le design compact et léger du module permet une installation facile dans n'importe quel appareil sans compromettre les performances. Avec une interface utilisateur simple, même les développeurs moins expérimentés peuvent intégrer facilement ce module dans leurs projets, en faisant un choix idéal tant pour les professionnels que pour les passionnés.

Choisissez le module WiFi de la marque Duepi pour bénéficier d'une connexion sans fil fiable, rapide et sécurisée. Donnez de la puissance à vos projets avec la qualité et l'innovation que seule Duepi peut offrir.","Caracterizado por una tecnología de última generación, el módulo WiFi Duepi ofrece velocidades de transferencia de datos notables, garantizando una experiencia de conexión fluida y sin interrupciones. Su versatilidad lo hace adecuado para diversas aplicaciones, como dispositivos IoT, electrónica de consumo, automatización del hogar y mucho más.

Sus características avanzadas incluyen un sólido cifrado para garantizar la seguridad de las comunicaciones, protegiendo los datos transmitidos contra accesos no autorizados. Además, la fácil integración con varias plataformas y microcontroladores lo convierte en una opción flexible para diseñadores y desarrolladores.

El diseño compacto y ligero del módulo permite una instalación sencilla en cualquier dispositivo sin comprometer el rendimiento. Con una interfaz de usuario intuitiva, incluso los desarrolladores menos experimentados pueden integrar fácilmente este módulo en sus proyectos, convirtiéndolo en una elección ideal tanto para profesionales como para entusiastas.

Elige el módulo WiFi de la marca Duepi para disfrutar de una conexión inalámbrica confiable, rápida y segura. Potencia tus proyectos con la calidad y la innovación que solo Duepi puede ofrecer.","Il modulo WiFi della marca Duepi è una soluzione avanzata e affidabile progettata per offrire prestazioni eccellenti nella connettività wireless. Con un design compatto e una potente capacità di trasmissione, questo modulo è ideale per una vasta gamma di applicazioni, garantendo una connessione stabile e veloce.","The Duepi brand's WiFi module is an advanced and reliable solution designed to deliver excellent performance in wireless connectivity. With a compact design and powerful transmission capability, this module is ideal for a wide range of applications, ensuring a stable and fast connection.","Le module WiFi de la marque Duepi est une solution avancée et fiable conçue pour offrir d'excellentes performances dans la connectivité sans fil. Avec un design compact et une capacité de transmission puissante, ce module est idéal pour une large gamme d'applications, assurant une connexion stable et rapide.","El módulo WiFi de la marca Duepi es una solución avanzada y confiable diseñada para ofrecer un rendimiento excelente en la conectividad inalámbrica. Con un diseño compacto y una potente capacidad de transmisión, este módulo es ideal para una amplia gama de aplicaciones, asegurando una conexión estable y rápida.",modulo-wifi-duepi-connessione-senza-fili,207.40,,,,,,1,true,,Modulo WiFi Duepi: Connessione Wireless Avanzata per Dispositivi IoT e Smart,Scopri il modulo WiFi avanzato di Duepi per una connettività senza fili affidabile e veloce. Ideale per dispositivi IoT e elettronica smart. Massima sicurezza e facile integrazione,,https://www.ricambixstufe.it/ricambixstufe/608-home_default/modulo-wifi-duepi-connessione-senza-fili.jpg,2026-03-27 11:34:24.684675+00,2026-04-02 10:50:53.031041+00,"'access':121C 'adatt':82C 'affid':16B,205C 'agevol':156C 'altro':97C 'ancor':98C 'appassion':191C 'applic':44B,85C 'assicur':113C 'autom':93C 'autorizz':123C 'avanz':14B,102C 'capac':32B 'caratterist':101C 'caratterizz':51C 'compatt':28B,148C 'compromett':161C 'comun':112C 'connession':47B,72C,203C 'connett':23B 'consent':68C,153C 'consum':92C 'crittograf':106C 'dat':66C,116C 'design':27B,147C 'disposit':88C,159C 'divers':84C 'domest':94C 'duep':3A,10B,61C,198C,221C 'eccellent':21B 'elettron':90C 'esperient':70C 'espert':173C 'facil':126C,176C 'flessibil':139C 'fluid':73C 'gamm':42B 'garant':45B,108C 'gener':57C 'god':200C 'ideal':38B,185C 'includ':103C 'innov':218C 'inoltr':124C 'install':155C 'integr':127C,175C 'interfacc':167C 'interru':76C 'iot':89C 'legger':150C 'marc':9B,197C 'men':172C 'microcontrollor':132C 'modul':1A,6B,36B,59C,135C,152C,178C,194C 'molt':96C 'notevol':67C 'null':4A 'offre':62C 'offrir':19B,223C 'opzion':138C 'piattaform':130C 'poss':174C 'potent':31B,105C 'potenz':209C 'prestazion':20B,163C 'profession':188C 'progett':17B,142C,181C,212C 'protett':119C 'può':222C 'qualit':215C 'qualsias':158C 'rend':81C,133C,182C 'scegl':192C 'scelt':184C 'semplic':166C 'senz':75C,160C 'sicur':208C 'sicurezz':110C 'sol':220C 'soluzion':13B 'stabil':48B 'svilupp':145C,171C 'tecnolog':54C 'trasfer':65C 'trasmess':117C 'trasmission':34B 'ultim':56C 'utent':168C 'var':129C 'vast':41B 'veloc':50B,63C,206C 'versatil':79C 'wif':2A,7B,60C,136C,195C 'wireless':24B,204C"
